name,city,state,url,website,buy_link,phone,email,type,notes,prices,source,source_url
"Cargill Cotton – Gastonia, NC",Gastonia,NC,https://textileconnect.com/directory/cargill-cotton-gastonia-nc/,https://textileconnect.com/directory/cargill-cotton-gastonia-nc/,https://textileconnect.com/directory/cargill-cotton-gastonia-nc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
"Cargill Cotton – Lubbock, TX",Lubbock,TX,https://textileconnect.com/directory/cargill-cotton-lubbock-tx/,https://textileconnect.com/directory/cargill-cotton-lubbock-tx/,https://textileconnect.com/directory/cargill-cotton-lubbock-tx/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
"Cargill Cotton – Memphis, TN",Memphis,TN,https://textileconnect.com/directory/cargill-cotton-memphis-tn/,https://textileconnect.com/directory/cargill-cotton-memphis-tn/,https://textileconnect.com/directory/cargill-cotton-memphis-tn/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
"Cargill Cotton Warehouse – Hasslet, TX",Hasslet,TX,https://textileconnect.com/directory/cargill-cotton-warehouse-hasslet-tx/,https://textileconnect.com/directory/cargill-cotton-warehouse-hasslet-tx/,https://textileconnect.com/directory/cargill-cotton-warehouse-hasslet-tx/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Cargo Logistics Network,Charlotte,NC,https://textileconnect.com/directory/cargo-logistics-network/,https://textileconnect.com/directory/cargo-logistics-network/,https://textileconnect.com/directory/cargo-logistics-network/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Cari Fabrics,Greensboro,NC,https://textileconnect.com/directory/cari-fabrics/,https://textileconnect.com/directory/cari-fabrics/,https://textileconnect.com/directory/cari-fabrics/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
"Caristrap International, Inc.","Laval, QC H7S 1N8",,https://textileconnect.com/directory/caristrap-international-inc/,https://textileconnect.com/directory/caristrap-international-inc/,https://textileconnect.com/directory/caristrap-international-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carlisle Finishing,Carlisle,SC,https://textileconnect.com/directory/carlisle-finishing/,https://textileconnect.com/directory/carlisle-finishing/,https://textileconnect.com/directory/carlisle-finishing/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carlton Textiles,Spartanburg,SC,https://textileconnect.com/directory/carlton-textiles/,https://textileconnect.com/directory/carlton-textiles/,https://textileconnect.com/directory/carlton-textiles/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
"Carnegie Textile Co., The",Solon,OH,https://textileconnect.com/directory/carnegie-textile-co-the/,https://textileconnect.com/directory/carnegie-textile-co-the/,https://textileconnect.com/directory/carnegie-textile-co-the/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolace Embroidery,Hope Mills,NC,https://textileconnect.com/directory/carolace-embroidery/,https://textileconnect.com/directory/carolace-embroidery/,https://textileconnect.com/directory/carolace-embroidery/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Absorbent Cotton Div,Charlotte,NC,https://textileconnect.com/directory/carolina-absorbent-cotton-div/,https://textileconnect.com/directory/carolina-absorbent-cotton-div/,https://textileconnect.com/directory/carolina-absorbent-cotton-div/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina American Knits,Lumberton,NC,https://textileconnect.com/directory/carolina-american-knits/,https://textileconnect.com/directory/carolina-american-knits/,https://textileconnect.com/directory/carolina-american-knits/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
"Carolina American Knits, Inc.",Lumberton,NC,https://textileconnect.com/directory/carolina-american-knits-inc/,https://textileconnect.com/directory/carolina-american-knits-inc/,https://textileconnect.com/directory/carolina-american-knits-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Apparel Group Inc,Wadesboro,NC,https://textileconnect.com/directory/carolina-apparel-group-inc/,https://textileconnect.com/directory/carolina-apparel-group-inc/,https://textileconnect.com/directory/carolina-apparel-group-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Awning Inc,Fountain Inn,SC,https://textileconnect.com/directory/carolina-awning-inc/,https://textileconnect.com/directory/carolina-awning-inc/,https://textileconnect.com/directory/carolina-awning-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Belting Co,Taylors,SC,https://textileconnect.com/directory/carolina-belting-co/,https://textileconnect.com/directory/carolina-belting-co/,https://textileconnect.com/directory/carolina-belting-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Brace Manufacturers,Charlotte,NC,https://textileconnect.com/directory/carolina-brace-manufacturers/,https://textileconnect.com/directory/carolina-brace-manufacturers/,https://textileconnect.com/directory/carolina-brace-manufacturers/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Brush Co,Gastonia,NC,https://textileconnect.com/directory/carolina-brush-co/,https://textileconnect.com/directory/carolina-brush-co/,https://textileconnect.com/directory/carolina-brush-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Coated Glove Co,Catawba,NC,https://textileconnect.com/directory/carolina-coated-glove-co/,https://textileconnect.com/directory/carolina-coated-glove-co/,https://textileconnect.com/directory/carolina-coated-glove-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Color & Chemical Co,Charlotte,NC,https://textileconnect.com/directory/carolina-color-chemical-co/,https://textileconnect.com/directory/carolina-color-chemical-co/,https://textileconnect.com/directory/carolina-color-chemical-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Color Corp,Salisbury,NC,https://textileconnect.com/directory/carolina-color-corp/,https://textileconnect.com/directory/carolina-color-corp/,https://textileconnect.com/directory/carolina-color-corp/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Composites (dba: Pioneer Boats),Walterboro,SC,https://textileconnect.com/directory/carolina-composites-dba-pioneer-boats/,https://textileconnect.com/directory/carolina-composites-dba-pioneer-boats/,https://textileconnect.com/directory/carolina-composites-dba-pioneer-boats/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Cook Industries Inc,Graham,NC,https://textileconnect.com/directory/carolina-cook-industries-inc/,https://textileconnect.com/directory/carolina-cook-industries-inc/,https://textileconnect.com/directory/carolina-cook-industries-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Cotton Classing Agcy,Gastonia,NC,https://textileconnect.com/directory/carolina-cotton-classing-agcy/,https://textileconnect.com/directory/carolina-cotton-classing-agcy/,https://textileconnect.com/directory/carolina-cotton-classing-agcy/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Cottonseed Co,Kinston,NC,https://textileconnect.com/directory/carolina-cottonseed-co/,https://textileconnect.com/directory/carolina-cottonseed-co/,https://textileconnect.com/directory/carolina-cottonseed-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Cotton Works Inc,Gaffney,SC,https://textileconnect.com/directory/carolina-cotton-works-inc/,https://textileconnect.com/directory/carolina-cotton-works-inc/,https://textileconnect.com/directory/carolina-cotton-works-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Covertech,North Augusta,SC,https://textileconnect.com/directory/carolina-covertech/,https://textileconnect.com/directory/carolina-covertech/,https://textileconnect.com/directory/carolina-covertech/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Cushion’s,Summerville,SC,https://textileconnect.com/directory/carolina-cushions/,https://textileconnect.com/directory/carolina-cushions/,https://textileconnect.com/directory/carolina-cushions/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Custom,Spartanburg,SC,https://textileconnect.com/directory/carolina-custom/,https://textileconnect.com/directory/carolina-custom/,https://textileconnect.com/directory/carolina-custom/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
"Carolina Cut ‘n Sew, LLC",Mt Gilead,NC,https://textileconnect.com/directory/carolina-cut-n-sew-llc/,https://textileconnect.com/directory/carolina-cut-n-sew-llc/,https://textileconnect.com/directory/carolina-cut-n-sew-llc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Designer Show Room,Charlotte,NC,https://textileconnect.com/directory/carolina-designer-show-room/,https://textileconnect.com/directory/carolina-designer-show-room/,https://textileconnect.com/directory/carolina-designer-show-room/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Dielectrics Inc,Lexington,SC,https://textileconnect.com/directory/carolina-dielectrics-inc/,https://textileconnect.com/directory/carolina-dielectrics-inc/,https://textileconnect.com/directory/carolina-dielectrics-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Dyeing & Finishing,Burlington,NC,https://textileconnect.com/directory/carolina-dyeing-finishing/,https://textileconnect.com/directory/carolina-dyeing-finishing/,https://textileconnect.com/directory/carolina-dyeing-finishing/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Dye Works,Ware Shoals,SC,https://textileconnect.com/directory/carolina-dye-works/,https://textileconnect.com/directory/carolina-dye-works/,https://textileconnect.com/directory/carolina-dye-works/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Carolina Emblem & Embroidery Co,Campobello,SC,https://textileconnect.com/directory/carolina-emblem-embroidery-co/,https://textileconnect.com/directory/carolina-emblem-embroidery-co/,https://textileconnect.com/directory/carolina-emblem-embroidery-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
